hour_of_day,day_of_week,month,holiday,weekday,summertime,temp,dew,humidity,precip,snow,snowdepth,windspeed,cloudcover,visibility,increase_stock
9,6,5,0,0,1,14.3,8.4,67.63,0.0,0,0.0,10.9,100.0,16.0,low_bike_demand
22,6,3,0,0,1,10.7,0.6,49.53,0.0,0,0.0,8.9,0.0,16.0,low_bike_demand
0,5,9,0,0,1,19.6,14.8,73.67,0.0,0,0.0,6.7,24.4,16.0,low_bike_demand
9,2,8,0,1,1,21.6,17.3,76.88,0.0,0,0.0,13.8,91.1,16.0,low_bike_demand
20,1,4,0,1,1,19.3,7.0,44.58,0.0,0,0.0,20.2,24.4,16.0,low_bike_demand
14,6,7,0,0,1,32.8,22.8,55.76,0.0,0,0.0,16.7,47.3,16.0,low_bike_demand
20,4,1,0,1,0,-0.7,-13.3,37.98,0.0,0,0.0,21.0,88.3,16.0,low_bike_demand
22,2,9,0,1,1,17.1,11.6,70.27,0.0,0,0.0,21.4,24.4,16.0,low_bike_demand
11,2,5,0,1,1,23.2,18.8,76.37,0.0,0,0.0,10.9,89.7,16.0,low_bike_demand
15,6,3,0,0,0,7.8,-11.2,24.64,0.0,0,0.0,27.5,0.0,16.0,low_bike_demand
3,6,9,0,0,1,18.4,14.3,76.83,0.0,0,0.0,0.0,0.0,16.0,low_bike_demand
10,2,8,0,1,1,21.6,17.9,79.56,0.0,0,0.0,0.6,55.5,16.0,low_bike_demand
5,0,5,0,1,1,11.0,6.1,71.66,0.0,0,0.0,4.8,54.5,16.0,low_bike_demand
7,0,9,0,1,1,19.3,18.3,94.41,0.0,0,0.0,10.9,86.6,16.0,low_bike_demand
6,6,2,0,0,0,-1.3,-2.8,89.22,0.0,0,0.05,11.6,100.0,9.9,low_bike_demand
15,4,3,0,1,1,9.8,-9.5,24.55,0.0,0,0.0,25.3,24.4,16.0,low_bike_demand
3,4,10,0,1,1,20.2,17.1,82.35,0.0,0,0.0,0.0,79.3,15.5,low_bike_demand
10,1,9,0,1,1,20.5,6.1,39.12,0.0,0,0.0,11.8,24.4,16.0,low_bike_demand
22,0,11,0,1,0,6.0,-6.6,40.05,0.0,0,0.0,9.4,0.0,16.0,low_bike_demand
5,1,8,0,1,1,20.5,18.8,90.04,0.0,0,0.0,5.6,24.4,15.9,low_bike_demand
1,6,10,0,0,1,7.5,3.7,77.01,0.0,0,0.0,0.0,0.0,16.0,low_bike_demand
0,1,5,0,1,1,20.6,17.9,84.58,0.503,0,0.0,14.4,94.3,16.0,low_bike_demand
10,3,8,0,1,1,27.2,19.9,64.27,0.0,0,0.0,0.3,82.7,16.0,low_bike_demand
12,6,12,0,0,0,6.0,1.1,70.75,0.0,0,0.0,17.8,99.6,16.0,low_bike_demand
17,4,6,0,1,1,30.0,11.6,32.1,0.0,0,0.0,9.4,44.6,16.0,high_bike_demand
19,1,11,0,1,0,16.4,6.2,50.95,0.0,0,0.0,10.3,44.6,16.0,high_bike_demand
20,1,2,0,1,0,1.6,-6.2,56.27,0.0,0,5.64,29.1,100.0,16.0,low_bike_demand
9,0,1,0,1,0,-0.1,-12.7,38.34,0.0,0,0.2,31.5,44.6,16.0,low_bike_demand
22,5,8,0,0,1,25.8,20.7,73.44,0.0,0,0.0,0.0,79.3,16.0,low_bike_demand
23,5,11,0,0,0,14.3,8.3,66.97,0.0,0,0.0,12.4,100.0,16.0,low_bike_demand
7,4,10,0,1,1,13.7,12.2,90.34,0.033,0,0.0,13.2,70.4,16.0,low_bike_demand
12,1,12,0,1,0,2.8,-6.7,49.86,0.0,0,0.0,12.8,25.3,16.0,low_bike_demand
2,6,8,0,0,1,24.1,21.7,86.4,0.0,0,0.0,5.2,79.3,15.5,low_bike_demand
23,3,4,0,1,1,25.6,13.8,48.06,0.0,0,0.0,14.7,98.8,16.0,low_bike_demand
3,1,7,0,1,1,22.4,19.3,82.21,0.0,0,0.0,15.3,79.3,16.0,low_bike_demand
22,5,4,0,0,1,14.9,12.3,84.64,0.182,0,0.0,16.2,99.0,16.0,low_bike_demand
20,6,11,0,0,0,14.3,12.8,90.78,0.0,0,0.0,13.3,87.5,15.9,low_bike_demand
14,3,7,0,1,1,33.8,21.1,47.56,0.0,0,0.0,19.8,51.3,16.0,low_bike_demand
10,3,12,0,1,0,1.7,0.7,92.95,1.819,0,1.3,12.3,100.0,3.4,low_bike_demand
13,0,11,0,1,0,7.2,-5.7,39.51,0.0,0,0.0,34.9,88.9,16.0,low_bike_demand
12,3,9,0,1,1,21.0,15.6,71.33,0.0,0,0.0,16.0,98.8,16.0,low_bike_demand
5,3,6,0,1,1,22.9,18.2,74.77,0.0,0,0.0,0.0,64.2,16.0,low_bike_demand
22,1,6,0,1,1,23.5,15.6,61.22,0.0,0,0.0,14.0,79.3,16.0,low_bike_demand
5,1,8,0,1,1,23.2,22.1,93.68,0.0,0,0.0,9.0,79.3,16.0,low_bike_demand
4,4,1,0,1,0,2.6,-0.8,77.93,0.0,0,0.0,9.9,89.1,16.0,low_bike_demand
20,0,2,0,1,0,0.9,-6.8,56.69,0.0,0,0.04,17.4,79.3,16.0,low_bike_demand
2,4,7,0,1,1,24.8,21.6,82.5,0.0,0,0.0,14.4,96.0,16.0,low_bike_demand
15,4,3,0,1,0,5.5,-11.7,27.62,0.0,0,0.0,33.5,24.4,16.0,low_bike_demand
9,6,5,0,0,1,17.7,13.3,75.35,0.0,0,0.0,17.3,100.0,16.0,low_bike_demand
17,0,6,0,1,1,31.7,22.2,57.11,0.0,0,0.0,23.5,44.6,16.0,high_bike_demand
19,6,7,0,0,1,33.7,18.8,41.4,0.0,0,0.0,5.6,32.7,16.0,low_bike_demand
3,2,7,0,1,1,24.2,22.1,88.12,0.0,0,0.0,9.0,44.6,16.0,low_bike_demand
0,3,4,0,1,1,10.4,2.8,58.97,0.0,0,0.0,24.8,79.3,16.0,low_bike_demand
20,3,6,0,1,1,23.6,10.7,44.08,0.0,0,0.0,15.6,24.4,16.0,high_bike_demand
23,6,11,0,0,0,7.5,-0.6,56.18,0.0,0,0.0,15.9,82.3,16.0,low_bike_demand
3,5,9,0,0,1,14.6,12.0,84.25,0.0,0,0.0,4.8,0.0,16.0,low_bike_demand
18,3,10,0,1,1,17.6,10.0,61.13,0.0,0,0.0,10.7,83.9,16.0,high_bike_demand
19,1,4,0,1,1,23.5,11.1,45.82,0.0,0,0.0,5.6,46.4,16.0,high_bike_demand
19,4,3,0,1,0,7.0,-8.9,31.28,0.0,0,0.0,5.4,79.3,16.0,high_bike_demand
18,2,6,0,1,1,33.9,21.5,48.61,0.0,0,0.0,20.3,44.6,16.0,high_bike_demand
7,4,9,0,1,1,23.7,22.8,94.66,0.0,0,0.0,9.2,86.5,16.0,low_bike_demand
18,5,10,0,0,1,16.1,10.1,67.64,0.0,0,0.0,7.1,99.6,16.0,high_bike_demand
8,6,3,0,0,1,11.1,1.8,52.58,0.0,0,0.0,18.0,44.6,16.0,low_bike_demand
3,4,2,0,1,0,-1.3,-4.9,76.07,0.0,0,0.1,20.9,100.0,9.6,low_bike_demand
0,3,9,0,1,1,24.8,20.6,77.31,0.0,0,0.0,16.6,79.3,16.0,low_bike_demand
9,2,12,0,1,0,-1.3,-5.7,71.89,0.0,0,0.0,5.5,82.2,16.0,low_bike_demand
18,3,2,0,1,0,15.5,-4.3,25.25,0.0,0,0.0,16.3,79.3,16.0,high_bike_demand
14,4,12,0,1,0,11.1,-1.6,41.08,0.0,0,0.0,20.2,89.3,16.0,low_bike_demand
2,1,7,0,1,1,24.1,17.9,68.41,0.0,0,0.0,5.5,0.0,16.0,low_bike_demand
15,3,11,0,1,1,12.0,-2.2,37.15,0.0,0,0.0,5.2,89.1,16.0,high_bike_demand
10,6,10,0,0,1,12.9,6.7,66.05,0.0,0,0.0,0.5,24.4,16.0,low_bike_demand
8,2,1,0,1,0,5.4,4.2,92.17,0.0,0,0.0,12.4,81.1,15.9,low_bike_demand
0,5,8,0,0,1,24.0,18.2,70.06,0.0,0,0.0,13.7,89.1,16.0,low_bike_demand
10,5,6,0,0,1,19.9,15.8,77.22,0.0,0,0.0,12.6,100.0,16.0,high_bike_demand
20,0,4,0,1,1,7.2,5.7,90.55,7.08,0,0.0,17.6,100.0,5.2,low_bike_demand
1,1,9,0,1,1,22.0,18.3,79.48,0.0,0,0.0,9.1,82.2,16.0,low_bike_demand
0,2,9,0,1,1,14.8,5.6,54.17,0.0,0,0.0,12.8,27.2,16.0,low_bike_demand
5,3,11,0,1,1,4.2,0.0,74.18,0.0,0,0.0,8.7,89.1,16.0,low_bike_demand
16,4,8,0,1,1,28.7,13.4,39.03,0.0,0,0.0,21.2,49.2,16.0,high_bike_demand
21,0,9,0,1,1,20.4,8.4,46.01,0.0,0,0.0,8.9,97.4,16.0,low_bike_demand
6,3,10,0,1,1,11.4,8.3,81.37,0.0,0,0.0,4.8,24.4,16.0,low_bike_demand
7,2,3,0,1,1,9.2,0.3,53.73,0.0,0,0.0,12.6,98.8,16.0,low_bike_demand
18,3,10,0,1,1,25.9,13.7,46.89,0.0,0,0.0,8.9,79.3,16.0,high_bike_demand
6,2,3,0,1,1,2.5,-5.0,57.66,0.0,0,0.0,0.0,96.0,16.0,low_bike_demand
0,3,3,0,1,1,9.6,0.0,50.9,0.0,0,0.0,6.7,24.4,16.0,low_bike_demand
21,2,5,0,1,1,23.3,17.1,68.4,0.54,0,0.0,26.2,96.0,8.9,low_bike_demand
4,2,7,0,1,1,26.5,21.7,74.78,0.0,0,0.0,11.0,79.3,16.0,low_bike_demand
8,2,3,0,1,0,5.5,2.8,83.06,1.3130000000000002,0,0.0,15.7,100.0,14.1,low_bike_demand
9,4,2,0,1,0,1.2,-7.7,51.45,0.0,0,0.0,36.1,88.9,16.0,low_bike_demand
10,6,6,0,0,1,22.1,6.7,36.81,0.0,0,0.0,21.9,24.4,16.0,high_bike_demand
4,3,5,0,1,1,17.9,14.5,80.42,0.0,0,0.0,4.8,24.4,16.0,low_bike_demand
12,2,1,0,1,0,2.8,-10.0,38.39,0.0,0,0.0,25.1,79.3,16.0,low_bike_demand
7,5,8,0,0,1,23.3,22.2,93.86,0.0,0,0.0,10.8,94.1,16.0,low_bike_demand
23,0,10,0,1,1,22.7,19.3,81.17,0.0,0,0.0,14.0,44.6,16.0,low_bike_demand
20,1,11,0,1,0,8.5,-0.6,52.51,0.0,0,0.0,5.5,98.8,16.0,low_bike_demand
5,5,1,0,0,0,-2.3,-11.7,48.74,0.0,0,0.0,28.4,24.4,16.0,low_bike_demand
0,6,6,0,0,1,24.7,21.0,79.78,0.125,0,0.0,12.3,96.0,13.3,low_bike_demand
2,6,9,0,0,1,23.4,19.9,80.89,0.0,0,0.0,0.0,24.4,15.2,low_bike_demand
16,0,11,0,1,0,20.6,5.6,37.5,0.0,0,0.0,19.7,0.0,16.0,high_bike_demand
22,1,3,0,1,0,8.1,-2.8,46.02,0.0,0,0.0,14.0,79.3,16.0,low_bike_demand
14,3,9,0,1,1,21.0,7.8,42.59,0.0,0,0.0,16.3,84.8,16.0,low_bike_demand
0,3,7,0,1,1,23.7,22.8,94.58,0.0,0,0.0,9.2,71.7,15.5,low_bike_demand
1,2,10,0,1,1,21.5,18.9,85.09,0.0,0,0.0,12.5,100.0,15.9,low_bike_demand
11,4,11,0,1,1,13.5,12.9,96.08,0.0,0,0.0,0.1,93.5,6.3,low_bike_demand
7,4,9,0,1,1,14.7,10.5,75.88,0.0,0,0.0,10.8,24.4,16.0,low_bike_demand
14,3,9,0,1,1,22.8,17.8,73.33,0.006,0,0.0,14.8,96.9,16.0,low_bike_demand
21,0,9,0,1,1,25.8,20.5,72.62,0.0,0,0.0,6.7,24.4,16.0,low_bike_demand
16,2,5,0,1,1,26.6,18.8,62.33,0.0,0,0.0,14.5,90.7,16.0,low_bike_demand
11,1,1,0,1,0,13.0,11.3,89.41,0.0,0,0.0,20.9,96.1,14.2,low_bike_demand
16,6,5,0,0,1,33.7,15.6,33.79,0.0,0,0.0,23.8,44.6,16.0,high_bike_demand
14,4,11,1,1,0,21.6,20.0,90.63,0.294,0,0.0,15.2,100.0,15.6,low_bike_demand
6,2,8,0,1,1,23.5,17.9,70.63,0.0,0,0.0,8.3,44.6,16.0,low_bike_demand
13,1,12,0,1,0,4.8,-3.4,55.35,0.0,0,0.0,5.6,96.4,16.0,low_bike_demand
14,4,4,0,1,1,12.8,11.7,93.21,3.194,0,0.0,29.0,100.0,3.6,low_bike_demand
4,5,4,0,0,1,7.4,1.1,64.24,0.0,0,0.0,6.7,24.4,16.0,low_bike_demand
10,0,8,0,1,1,26.1,21.7,76.88,0.0,0,0.0,7.5,80.3,16.0,low_bike_demand
7,6,4,0,0,1,10.5,8.7,88.48,0.408,0,0.0,14.9,100.0,4.1,low_bike_demand
1,6,5,0,0,1,17.6,13.8,78.17,0.0,0,0.0,10.5,33.7,16.0,low_bike_demand
6,3,4,0,1,1,9.1,3.8,69.52,0.0,0,0.0,16.3,82.3,16.0,low_bike_demand
16,0,12,0,1,0,9.9,-2.8,40.81,0.0,0,0.0,16.2,46.2,16.0,low_bike_demand
6,5,7,0,0,1,21.5,16.2,71.86,0.0,0,0.0,12.4,48.4,15.8,low_bike_demand
10,1,2,0,1,0,0.5,-2.1,82.21,0.544,0,6.71,24.3,100.0,3.1,low_bike_demand
6,6,4,0,0,1,4.4,0.8,77.43,0.0,0,0.0,6.7,44.6,16.0,low_bike_demand
21,1,7,0,1,1,24.8,19.5,72.26,0.0,0,0.0,4.8,95.6,16.0,low_bike_demand
5,0,12,0,1,0,4.6,-1.3,65.42,0.0,0,0.0,10.3,89.1,16.0,low_bike_demand
20,5,3,0,0,0,6.5,-3.8,47.49,0.0,0,0.0,23.4,94.7,16.0,low_bike_demand
16,1,3,0,1,0,21.1,-1.1,22.55,0.0,0,0.0,16.4,89.1,16.0,low_bike_demand
15,4,10,0,1,1,16.6,14.5,87.14,5.1720000000000015,0,0.0,13.8,100.0,7.8,low_bike_demand
10,0,2,1,1,0,10.5,5.6,71.58,0.0,0,0.0,7.4,89.1,16.0,low_bike_demand
1,5,5,0,0,1,20.5,17.9,85.21,0.0,0,0.0,12.5,100.0,15.4,low_bike_demand
12,4,9,0,1,1,23.3,10.0,42.95,0.0,0,0.0,9.9,24.4,16.0,high_bike_demand
5,4,7,0,1,1,25.4,22.8,85.61,0.0,0,0.0,17.4,51.3,16.0,low_bike_demand
12,5,4,0,0,1,11.0,-3.3,36.51,0.0,0,0.0,14.7,92.8,16.0,high_bike_demand
17,3,9,0,1,1,23.8,21.5,87.46,0.893,0,0.0,10.0,94.6,13.1,low_bike_demand
12,4,2,0,1,0,8.9,2.2,62.91,0.0,0,0.45,17.8,44.6,16.0,low_bike_demand
9,5,12,0,0,0,8.9,8.9,99.85,0.0,0,0.0,9.2,100.0,0.1,low_bike_demand
15,6,9,0,0,1,29.3,16.3,45.42,0.0,0,0.0,28.6,24.4,16.0,high_bike_demand
5,5,2,0,0,0,-2.1,-7.4,67.13,0.0,0,0.0,4.8,24.4,16.0,low_bike_demand
0,5,12,0,0,0,3.5,-0.2,76.41,0.0,0,0.0,0.0,0.0,16.0,low_bike_demand
9,2,2,0,1,0,1.6,-2.9,72.3,0.0,0,0.0,10.5,89.1,16.0,low_bike_demand
6,5,3,0,0,0,2.6,-2.3,70.47,0.0,0,0.0,7.1,94.3,16.0,low_bike_demand
1,5,4,0,0,1,13.8,12.8,94.17,0.845,0,0.0,11.2,100.0,6.1,low_bike_demand
8,6,11,0,0,0,0.9,-2.8,76.17,0.0,0,0.0,10.8,79.3,16.0,low_bike_demand
0,6,4,0,0,1,18.1,13.8,75.99,0.047,0,0.0,7.5,98.8,15.7,low_bike_demand
22,6,7,0,0,1,32.9,21.0,49.81,0.0,0,0.0,9.0,44.6,16.0,low_bike_demand
5,2,12,0,1,0,0.9,-1.9,81.79,0.0,0,0.0,7.1,24.4,16.0,low_bike_demand
14,1,9,0,1,1,27.9,15.4,46.46,0.0,0,0.0,19.8,45.6,16.0,low_bike_demand
7,1,1,0,1,0,1.2,-2.5,76.02,0.0,0,0.0,9.2,79.3,16.0,low_bike_demand
15,4,5,0,1,1,29.3,21.2,61.78,0.0,0,0.0,21.7,70.5,16.0,low_bike_demand
21,1,10,0,1,1,16.1,14.9,93.06,0.0,0,0.0,8.9,100.0,14.0,low_bike_demand
12,5,5,0,0,1,23.7,0.6,21.82,0.0,0,0.0,0.5,45.6,16.0,high_bike_demand
23,6,3,0,0,0,3.4,-7.4,45.03,0.0,0,0.0,7.1,0.0,16.0,low_bike_demand
4,3,4,0,1,1,9.8,4.2,68.55,0.0,0,0.0,19.7,79.3,16.0,low_bike_demand
2,4,6,0,1,1,21.1,19.4,90.04,0.0,0,0.0,16.2,94.7,16.0,low_bike_demand
8,6,2,0,0,0,2.7,1.1,89.0,2.246,0,0.0,9.1,100.0,8.3,low_bike_demand
16,5,9,0,0,1,27.1,12.7,40.71,0.0,0,0.0,12.2,32.7,16.0,high_bike_demand
0,2,5,0,1,1,9.9,8.3,90.05,0.0,0,0.0,6.7,63.7,11.4,low_bike_demand
23,0,1,0,1,0,4.9,-3.3,55.36,0.0,0,0.0,18.2,100.0,16.0,low_bike_demand
4,6,4,0,0,1,10.5,8.7,88.59,0.6609999999999999,0,0.0,14.4,100.0,6.8,low_bike_demand
8,6,3,0,0,1,1.4,-3.9,68.16,0.0,0,0.0,12.1,79.3,16.0,low_bike_demand
4,4,5,0,1,1,17.7,16.2,90.58,0.0,0,0.0,12.8,100.0,6.1,low_bike_demand
0,2,2,0,1,0,2.7,0.7,86.58,0.0,0,0.0,14.2,100.0,16.0,low_bike_demand
14,6,6,0,0,1,26.7,11.5,38.92,0.0,0,0.0,18.6,46.6,16.0,high_bike_demand
15,6,12,0,0,0,18.9,7.3,47.02,0.0,0,0.0,10.8,81.3,16.0,high_bike_demand
9,6,12,0,0,0,5.5,3.4,85.91,0.0,0,0.0,7.4,100.0,13.2,low_bike_demand
10,2,11,0,1,0,9.3,-1.7,46.31,0.0,0,0.0,11.0,0.0,15.9,high_bike_demand
8,3,9,0,1,1,17.1,15.1,87.88,11.133,0,0.0,13.3,100.0,2.5,low_bike_demand
16,4,7,0,1,1,31.1,21.6,57.11,0.0,0,0.0,14.7,64.2,16.0,low_bike_demand
13,4,6,0,1,1,20.7,19.5,92.87,4.437,0,0.0,19.6,100.0,6.7,low_bike_demand
21,4,4,0,1,1,19.0,2.3,32.91,0.0,0,0.0,7.4,82.3,16.0,low_bike_demand
22,0,9,0,1,1,19.7,11.7,59.89,0.0,0,0.0,14.2,61.2,16.0,low_bike_demand
17,4,6,0,1,1,20.6,18.9,90.26,0.143,0,0.0,16.0,100.0,16.0,low_bike_demand
8,5,2,0,0,0,-8.4,-18.4,44.48,0.0,0,0.0,12.6,44.6,16.0,low_bike_demand
19,3,10,0,1,1,22.0,16.7,72.09,0.0,0,0.0,12.4,24.4,16.0,low_bike_demand
14,2,11,0,1,0,15.5,3.3,44.02,0.0,0,0.0,9.3,25.3,16.0,low_bike_demand
4,6,12,0,0,0,4.2,-3.3,58.53,0.0,0,0.0,7.1,100.0,16.0,low_bike_demand
8,4,9,0,1,1,17.8,11.2,65.15,0.0,0,0.0,23.9,24.4,16.0,high_bike_demand
16,0,4,1,1,1,20.5,1.6,28.49,0.0,0,0.0,30.5,47.6,16.0,high_bike_demand
4,0,3,0,1,1,4.0,-1.7,66.46,0.0,0,0.0,7.4,23.5,16.0,low_bike_demand
21,4,5,0,1,1,15.6,5.6,51.59,0.0,0,0.0,22.8,24.4,16.0,low_bike_demand
19,1,1,0,1,0,19.9,13.8,67.7,0.0,0,0.0,24.0,79.3,16.0,high_bike_demand
16,0,3,0,1,1,8.7,2.2,63.7,0.0,0,0.0,17.7,99.2,16.0,high_bike_demand
13,5,3,0,0,0,12.1,-9.8,20.55,0.0,0,0.0,12.1,81.3,16.0,high_bike_demand
0,3,1,0,1,0,8.9,0.0,53.62,0.0,0,0.1,11.4,99.0,16.0,low_bike_demand
6,2,4,0,1,1,7.2,1.1,64.95,0.0,0,0.0,4.8,24.4,16.0,low_bike_demand
11,4,11,0,1,0,13.0,11.1,88.01,0.0,0,0.0,7.3,81.3,13.1,low_bike_demand
11,0,2,0,1,0,-0.7,-2.2,89.4,0.015,0,5.23,26.8,100.0,5.4,low_bike_demand
16,6,7,0,0,1,27.1,19.4,62.76,0.0,0,0.0,15.8,96.4,16.0,high_bike_demand
0,2,10,0,1,1,16.5,14.4,86.88,0.0,0,0.0,9.1,99.6,16.0,low_bike_demand
8,1,9,0,1,1,21.1,20.0,93.47,0.0,0,0.0,17.6,36.3,16.0,low_bike_demand
10,5,6,0,0,1,28.8,16.7,48.23,0.0,0,0.0,10.5,24.4,16.0,high_bike_demand
9,3,2,0,1,0,8.3,5.7,83.48,0.0,0,0.0,8.3,90.9,16.0,high_bike_demand
10,6,3,0,0,0,7.3,3.6,76.97,0.0,0,0.0,12.6,24.4,16.0,low_bike_demand
14,2,5,0,1,1,17.0,3.7,41.16,0.0,0,0.0,13.2,86.1,16.0,low_bike_demand
2,1,11,0,1,1,16.1,15.0,93.27,0.0,0,0.0,8.8,100.0,15.9,low_bike_demand
4,4,8,0,1,1,24.7,22.2,85.88,0.0,0,0.0,0.0,79.3,15.9,low_bike_demand
8,3,5,0,1,1,17.7,14.0,78.68,0.0,0,0.0,5.4,95.8,16.0,high_bike_demand
13,4,11,0,1,0,18.2,10.7,61.98,0.0,0,0.0,10.8,24.4,16.0,low_bike_demand
5,5,3,0,0,1,12.6,5.5,62.14,0.0,0,0.0,6.7,24.4,16.0,low_bike_demand
5,4,6,0,1,1,21.1,20.0,93.6,0.0,0,0.0,7.3,100.0,16.0,low_bike_demand
5,4,12,0,1,0,5.5,3.4,85.96,0.012,0,0.0,22.2,100.0,15.8,low_bike_demand
5,0,7,0,1,1,26.7,20.7,69.52,0.0,0,0.0,14.5,85.8,16.0,low_bike_demand
3,4,2,0,1,0,4.1,-1.9,64.93,0.0,0,0.0,5.2,89.1,16.0,low_bike_demand
1,1,7,0,1,1,22.7,21.1,90.8,8.847000000000003,0,0.0,6.9,60.1,15.0,low_bike_demand
16,1,3,0,1,1,20.5,2.3,29.95,0.0,0,0.0,8.5,79.3,16.0,high_bike_demand
17,1,9,0,1,1,28.8,14.9,42.71,0.0,0,0.0,15.0,25.3,16.0,high_bike_demand
16,5,3,0,0,0,15.0,3.8,47.13,0.0,0,0.0,20.4,47.8,16.0,high_bike_demand
6,2,2,0,1,0,-1.4,-3.5,86.16,0.0,0,0.03,4.9,49.3,8.1,low_bike_demand
17,5,11,0,0,0,14.9,-2.1,30.82,0.0,0,0.0,9.4,46.2,16.0,high_bike_demand
16,6,3,0,0,1,4.2,0.7,77.87,0.018,0,0.0,14.2,96.0,16.0,low_bike_demand
0,5,11,0,0,0,10.4,1.8,55.31,0.0,0,0.0,6.7,0.0,16.0,low_bike_demand
5,0,7,0,1,1,22.0,19.4,85.26,0.0,0,0.0,8.3,79.3,16.0,low_bike_demand
20,1,6,0,1,1,22.7,10.6,46.49,0.0,0,0.0,23.0,62.5,16.0,low_bike_demand
9,2,4,0,1,1,18.3,4.2,39.23,0.0,0,0.0,12.6,80.7,16.0,high_bike_demand
20,1,1,0,1,0,6.8,-4.2,45.35,0.0,0,0.0,10.6,87.5,16.0,low_bike_demand
5,3,7,0,1,1,20.9,14.3,66.28,0.0,0,0.0,19.4,44.6,16.0,low_bike_demand
7,0,6,0,1,1,17.8,11.7,67.59,0.0,0,0.0,0.0,0.0,16.0,low_bike_demand
23,0,12,0,1,0,6.6,4.9,89.36,0.746,0,0.0,8.9,98.8,11.5,low_bike_demand
14,0,1,1,1,0,7.2,-6.7,36.52,0.0,0,0.0,23.1,86.1,16.0,low_bike_demand
14,2,7,0,1,1,32.1,20.7,51.04,0.0,0,0.0,14.2,26.4,16.0,low_bike_demand
21,5,9,0,0,1,21.8,15.5,67.52,0.0,0,0.0,12.8,0.0,16.0,low_bike_demand
3,3,5,0,1,1,18.6,14.5,77.14,0.0,0,0.0,7.5,24.4,16.0,low_bike_demand
21,3,3,0,1,1,13.3,11.8,90.54,0.0,0,0.0,0.4,98.8,11.1,low_bike_demand
9,1,2,0,1,0,-3.1,-8.4,67.2,0.0,0,0.2,10.9,24.4,16.0,low_bike_demand
11,6,5,0,0,1,24.4,13.9,52.08,0.0,0,0.0,7.1,44.6,16.0,high_bike_demand
12,2,1,0,1,0,2.9,-2.2,69.55,0.0,0,6.13,21.9,91.1,16.0,low_bike_demand
9,5,3,0,0,1,16.2,11.8,75.01,0.0,0,0.0,17.7,24.4,16.0,low_bike_demand
10,5,2,0,0,0,3.9,-5.1,52.09,0.0,0,0.0,21.9,81.3,16.0,low_bike_demand
21,0,1,0,1,0,0.0,-2.0,86.29,1.269,0,0.0,12.1,98.1,5.7,low_bike_demand
16,1,2,0,1,0,13.2,10.9,86.14,0.8440000000000001,0,0.0,20.5,99.1,8.7,low_bike_demand
9,0,10,0,1,1,14.9,13.4,90.55,0.0,0,0.0,5.2,88.9,16.0,low_bike_demand
14,0,12,0,1,0,4.9,2.9,86.96,1.921,0,0.0,23.1,93.8,10.5,low_bike_demand
18,2,3,0,1,1,14.3,0.2,38.07,0.0,0,0.0,21.3,79.3,16.0,high_bike_demand
2,1,5,0,1,1,15.9,12.7,81.24,0.0,0,0.0,10.9,0.0,16.0,low_bike_demand
0,3,4,0,1,1,16.2,3.6,42.96,0.0,0,0.0,12.6,98.8,16.0,low_bike_demand
18,0,8,0,1,1,27.0,21.1,70.22,0.0,0,0.0,12.8,63.2,16.0,low_bike_demand
21,6,11,0,0,0,20.7,18.8,88.87,0.0,0,0.0,0.6,86.4,15.8,low_bike_demand
0,1,2,0,1,0,6.0,3.9,86.09,0.127,0,0.0,12.7,100.0,14.2,low_bike_demand
13,4,11,0,1,0,13.2,7.8,69.55,0.0,0,0.0,5.8,82.2,16.0,low_bike_demand
1,3,2,0,1,0,1.6,-8.9,45.77,0.0,0,2.24,26.5,0.0,16.0,low_bike_demand
0,3,3,0,1,1,14.3,13.4,94.2,0.0,0,0.0,9.3,100.0,12.4,low_bike_demand
12,5,9,0,0,1,19.9,17.9,88.24,0.0,0,0.0,7.8,100.0,16.0,high_bike_demand
17,6,9,0,0,1,18.8,3.9,37.25,0.0,0,0.0,11.3,24.4,16.0,high_bike_demand
7,4,3,0,1,1,5.6,-0.7,64.19,0.0,0,0.0,38.0,100.0,16.0,low_bike_demand
1,4,11,0,1,1,13.6,11.1,84.61,0.0,0,0.0,0.1,48.3,16.0,low_bike_demand
23,6,9,0,0,1,23.8,22.8,94.38,0.0,0,0.0,10.5,89.8,16.0,low_bike_demand
8,5,3,0,0,1,7.1,4.5,83.48,0.0,0,0.0,8.2,100.0,16.0,low_bike_demand
22,6,3,0,0,1,1.6,-12.0,35.42,0.0,0,0.0,27.3,83.9,16.0,low_bike_demand
1,5,6,0,0,1,23.2,20.0,82.47,0.0,0,0.0,16.6,98.3,16.0,low_bike_demand
1,5,8,0,0,1,20.2,14.2,68.37,0.0,0,0.0,10.9,0.0,16.0,low_bike_demand
17,4,11,0,1,0,16.1,5.0,47.57,0.0,0,0.0,16.1,24.4,16.0,high_bike_demand
12,5,12,0,0,0,0.0,-4.0,74.5,0.0,0,0.0,6.7,81.3,16.0,low_bike_demand
12,4,6,0,1,1,28.3,12.0,36.51,0.0,0,0.0,16.7,24.4,16.0,low_bike_demand
11,0,6,0,1,1,29.0,22.1,66.38,0.0,0,0.0,18.0,79.3,16.0,low_bike_demand
10,4,2,0,1,0,-1.7,-8.3,60.95,0.0,0,0.11,12.6,100.0,16.0,low_bike_demand
2,4,5,0,1,1,13.2,11.7,90.41,0.278,0,0.0,5.4,96.8,16.0,low_bike_demand
